Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,,,,,,,,,,,,
Impetigo,skin_rash,high_fever,blister,yellow_crust_ooze,,,,,,,,,,,,,
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,,,,,,,,,,,,,
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,
Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,
Fungalinfection,skin_rash,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,nodal_skin_eruptions,,,,,,,,,,,,,,
Fungalinfection,skin_rash,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,dischromic_patches,,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,nodal_skin_eruptions,,,,,,,,,,,,,,
Fungalinfection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,,,,,,,,,,,,,
Allergy,shivering,chills,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,chills,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,chills,,,,,,,,,,,,,,
Allergy,shivering,chills,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,chills,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,watering_from_eyes,,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,chills,,,,,,,,,,,,,,
Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,,,,,,,,,,,,,
GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,
GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,
GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,
GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
Chroniccholestasis,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,abdominal_pain,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
Chroniccholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,,,,,,,,,,
DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,spotting_urination,,,,,,,,,,,,
DrugReaction,itching,stomach_pain,burning_micturition,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,burning_micturition,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,
DrugReaction,skin_rash,stomach_pain,burning_micturition,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,stomach_pain,burning_micturition,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,burning_micturition,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,stomach_pain,spotting_urination,,,,,,,,,,,,,
DrugReaction,itching,skin_rash,stomach_pain,burning_micturition,,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,passage_of_gases,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,internal_itching,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,
Pepticulcerdiseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
AIDS,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
AIDS,muscle_wasting,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,extra_marital_contacts,,,,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,high_fever,,,,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,
AIDS,patches_in_throat,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
AIDS,muscle_wasting,high_fever,extra_marital_contacts,,,,,,,,,,,,,,
AIDS,muscle_wasting,patches_in_throat,high_fever,,,,,,,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,
Diabetes,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,obesity,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,excessive_hunger,increased_appetite,polyuria,,,,,,,,
Diabetes,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,increased_appetite,polyuria,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
Gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
Gastroenteritis,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,dehydration,,,,,,,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,
Gastroenteritis,sunken_eyes,dehydration,diarrhoea,,,,,,,,,,,,,,
Gastroenteritis,vomiting,dehydration,diarrhoea,,,,,,,,,,,,,,
Gastroenteritis,vomiting,sunken_eyes,diarrhoea,,,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,
BronchialAsthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,high_fever,family_history,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,high_fever,breathlessness,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,,,,,,,,,,,,
BronchialAsthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,
BronchialAsthma,cough,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
BronchialAsthma,fatigue,high_fever,breathlessness,family_history,mucoid_sputum,,,,,,,,,,,,
Hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,
Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,chest_pain,dizziness,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,chest_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
Hypertension,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,
Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,,,,,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,
Migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,stiff_neck,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,depression,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,irritability,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,visual_disturbances,,,,,,,,,
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,
Cervicalspondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
Cervicalspondylosis,back_pain,neck_pain,dizziness,loss_of_balance,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,
Paralysis(brainhemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,,,,,,,,,,,,,
Paralysis(brainhemorrhage),vomiting,headache,altered_sensorium,,,,,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,
Jaundice,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,yellowish_skin,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,dark_urine,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,abdominal_pain,,,,,,,,,,
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,
Malaria,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,sweating,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,high_fever,headache,nausea,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,nausea,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,headache,diarrhoea,muscle_pain,,,,,,,,,,
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,muscle_pain,,,,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,
Chickenpox,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,swelled_lymph_nodes,malaise,red_spots_over_body,,,,,,,
Chickenpox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,malaise,red_spots_over_body,,,,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,red_spots_over_body,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,
Dengue,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,chills,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,chills,joint_pain,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,,,,
Typhoid,chills,vomiting,fatigue,high_fever,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,toxic_look_(typhos),belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,belly_pain,,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,
Typhoid,chills,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,,,,,,,
hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,,,,,,
hepatitisA,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,,,,,,
